292670 RIO DE CONTAS,42
292680 RIO DO ANTONIO,27
292690 RIO DO PIRES,4
292700 RIO REAL,70
292710 RODELAS,580
292720 RUY BARBOSA,7
292730 SALINAS DA MARGARIDA,4
292740 SALVADOR,12817
292750 SANTA BARBARA,3
292760 SANTA BRIGIDA,42
292770 SANTA CRUZ CABRALIA,153
292780 SANTA CRUZ DA VITORIA,1
292790 SANTA INES,3
292800 SANTALUZ,13
292805 SANTA LUZIA,67
292810 SANTA MARIA DA VITORIA,356
292830 SANTANOPOLIS,2
292840 SANTA RITA DE CASSIA,263
292850 SANTA TERESINHA,4
292860 SANTO AMARO,48
292870 SANTO ANTONIO DE JESUS,1833
292880 SANTO ESTEVAO,94
292890 SAO DESIDERIO,11
292895 SAO DOMINGOS,7
292900 SAO FELIX,32
292905 SAO FELIX DO CORIBE,1
292910 SAO FELIPE,14
292920 SAO FRANCISCO DO CONDE,89
292925 SAO GABRIEL,14
292930 SAO GONCALO DOS CAMPOS,44
292935 SAO JOSE DA VITORIA,4
292937 SAO JOSE DO JACUIPE,4
292940 SAO MIGUEL DAS MATAS,4
292950 SAO SEBASTIAO DO PASSE,95
292960 SAPEACU,54
292970 SATIRO DIAS,2
292980 SAUDE,1
292990 SEABRA,102
293000 SEBASTIAO LARANJEIRAS,11
293010 SENHOR DO BONFIM,7
293015 SERRA DO RAMALHO,3
293020 SENTO SE,5
293030 SERRA DOURADA,3
293040 SERRA PRETA,4
293050 SERRINHA,38
293060 SERROLANDIA,46
293070 SIMOES FILHO,96
293075 SITIO DO MATO,6
293076 SITIO DO QUINTO,4
293077 SOBRADINHO,3
293080 SOUTO SOARES,111
293100 TANHACU,10
293105 TANQUE NOVO,84
293110 TANQUINHO,20
293120 TAPEROA,8
293130 TAPIRAMUTA,3
293135 TEIXEIRA DE FREITAS,1443
293140 TEODORO SAMPAIO,33
293150 TEOFILANDIA,4
293160 TEOLANDIA,1
293170 TERRA NOVA,3
293180 TREMEDAL,13
293190 TUCANO,32
293200 UAUA,24
293210 UBAIRA,11
293220 UBAITABA,35
293230 UBATA,1
293240 UIBAI,2
293250 UNA,9
293260 URANDI,1
293270 URUCUCA,629
293280 UTINGA,14
293290 VALENCA,5
293300 VALENTE,8
293305 VARZEA DA ROCA,1
293310 VARZEA DO POCO,3
293315 VARZEA NOVA,192
293317 VARZEDO,9
293320 VERA CRUZ,131
293325 VEREDA,197
293330 VITORIA DA CONQUISTA,1175
293340 WAGNER,4
293345 WANDERLEY,68
293350 WENCESLAU GUIMARAES,2
293360 XIQUE-XIQUE,3
310010 ABADIA DOS DOURADOS,676
310020 ABAETE,547
310030 ABRE CAMPO,187
310040 ACAIACA,228
310050 ACUCENA,48
310060 AGUA BOA,34
310070 AGUA COMPRIDA,34
310080 AGUANIL,19
310090 AGUAS FORMOSAS,564
310100 AGUAS VERMELHAS,3
310110 AIMORES,233
310130 ALAGOA,1
310140 ALBERTINA,1
310150 ALEM PARAIBA,736
310160 ALFENAS,269
310163 ALFREDO VASCONCELOS,3
310170 ALMENARA,79
310180 ALPERCATA,110
310190 ALPINOPOLIS,320
310200 ALTEROSA,199
310205 ALTO CAPARAO,25
310210 ALTO RIO DOCE,188
310220 ALVARENGA,399
310230 ALVINOPOLIS,688
310240 ALVORADA DE MINAS,9
310250 AMPARO DO SERRA,135
310260 ANDRADAS,10
310270 CACHOEIRA DE PAJEU,38
310280 ANDRELANDIA,1
310285 ANGELANDIA,14
310290 ANTONIO CARLOS,5
310300 ANTONIO DIAS,134
310310 ANTONIO PRADO DE MINAS,24
310320 ARACAI,43
310340 ARACUAI,1219
310350 ARAGUARI,2967
310370 ARAPONGA,7
310375 ARAPORA,179
310380 ARAPUA,44
310390 ARAUJOS,896
310400 ARAXA,1215
310410 ARCEBURGO,280
310420 ARCOS,375
310430 AREADO,96
310440 ARGIRITA,50
310445 ARICANDUVA,2
310450 ARINOS,163
310460 ASTOLFO DUTRA,36
310470 ATALEIA,23
310480 AUGUSTO DE LIMA,70
310490 BAEPENDI,9
310500 BALDIM,72
310510 BAMBUI,69
310520 BANDEIRA,5
310530 BANDEIRA DO SUL,12
310540 BARAO DE COCAIS,725
310550 BARAO DE MONTE ALTO,226
310560 BARBACENA,193
310570 BARRA LONGA,361
310590 BARROSO,234
310600 BELA VISTA DE MINAS,181
310610 BELMIRO BRAGA,2
310620 BELO HORIZONTE,13821
310630 BELO ORIENTE,237
310640 BELO VALE,27
310650 BERILO,128
310660 BERTOPOLIS,4
310665 BERIZAL,6
310670 BETIM,10971
310690 BICAS,346
310700 BIQUINHAS,322
310710 BOA ESPERANCA,984
310720 BOCAINA DE MINAS,2
310730 BOCAIUVA,3860
310740 BOM DESPACHO,860
310750 BOM JARDIM DE MINAS,3
310760 BOM JESUS DA PENHA,109
310770 BOM JESUS DO AMPARO,34
310780 BOM JESUS DO GALHO,127
310800 BOM SUCESSO,156
310810 BONFIM,119
310820 BONFINOPOLIS DE MINAS,383
310825 BONITO DE MINAS,271
310830 BORDA DA MATA,18
310840 BOTELHOS,1
310850 BOTUMIRIM,94
310855 BRASILANDIA DE MINAS,746
310860 BRASILIA DE MINAS,359
310870 BRAS PIRES,9
310880 BRAUNAS,43
310890 BRAZOPOLIS,11
310900 BRUMADINHO,535
310910 BUENO BRANDAO,3
310920 BUENOPOLIS,63
310925 BUGRE,124
310930 BURITIS,814
310940 BURITIZEIRO,945
310945 CABECEIRA GRANDE,235
310950 CABO VERDE,12
310960 CACHOEIRA DA PRATA,39
310970 CACHOEIRA DE MINAS,1
310980 CACHOEIRA DOURADA,62
310990 CAETANOPOLIS,892
311000 CAETE,424
311010 CAIANA,54
311020 CAJURI,31
311030 CALDAS,1
311040 CAMACHO,15
311050 CAMANDUCAIA,3
311060 CAMBUI,17
311070 CAMBUQUIRA,41
311080 CAMPANARIO,20
311090 CAMPANHA,48
311100 CAMPESTRE,6
311110 CAMPINA VERDE,600
311115 CAMPO AZUL,14
311120 CAMPO BELO,79
311130 CAMPO DO MEIO,72
311140 CAMPO FLORIDO,39
311150 CAMPOS ALTOS,470
311160 CAMPOS GERAIS,45
311170 CANAA,7
311180 CANAPOLIS,121
311190 CANA VERDE,118
311200 CANDEIAS,36
311205 CANTAGALO,11
311210 CAPARAO,42
311220 CAPELA NOVA,2
311230 CAPELINHA,59
311240 CAPETINGA,155
311250 CAPIM BRANCO,172
311260 CAPINOPOLIS,760
311265 CAPITAO ANDRADE,137
311270 CAPITAO ENEAS,34
311280 CAPITOLIO,1297
311290 CAPUTIRA,90
311300 CARAI,106
311310 CARANAIBA,7
311320 CARANDAI,85
311330 CARANGOLA,230
311340 CARATINGA,416
311350 CARBONITA,39
311370 CARLOS CHAGAS,1048
311380 CARMESIA,13
311390 CARMO DA CACHOEIRA,17
311400 CARMO DA MATA,760
311410 CARMO DE MINAS,1
311420 CARMO DO CAJURU,835
311430 CARMO DO PARANAIBA,841
311440 CARMO DO RIO CLARO,900
311450 CARMOPOLIS DE MINAS,133
311455 CARNEIRINHO,276
311460 CARRANCAS,17
311470 CARVALHOPOLIS,11
311480 CARVALHOS,6
311490 CASA GRANDE,22
311500 CASCALHO RICO,76
311510 CASSIA,777
311520 CONCEICAO DA BARRA DE MINAS,4
311530 CATAGUASES,572
311535 CATAS ALTAS,85
311540 CATAS ALTAS DA NORUEGA,6
311545 CATUJI,93
311547 CATUTI,28
311550 CAXAMBU,20
311560 CEDRO DO ABAETE,61
311570 CENTRAL DE MINAS,13
311580 CENTRALINA,271
311590 CHACARA,45
311600 CHALE,45
311610 CHAPADA DO NORTE,127
311615 CHAPADA GAUCHA,65
311620 CHIADOR,362
311630 CIPOTANEA,3
311640 CLARAVAL,23
311650 CLARO DOS POCOES,67
311660 CLAUDIO,660
311670 COIMBRA,104
311680 COLUNA,22
311690 COMENDADOR GOMES,37
311700 COMERCINHO,1
311710 CONCEICAO DA APARECIDA,263
311730 CONCEICAO DAS ALAGOAS,583
311740 CONCEICAO DE IPANEMA,1
311750 CONCEICAO DO MATO DENTRO,50
311760 CONCEICAO DO PARA,154
311770 CONCEICAO DO RIO VERDE,12
311780 CONCEICAO DOS OUROS,3
311783 CONEGO MARINHO,88
311787 CONFINS,139
311790 CONGONHAL,13
311800 CONGONHAS,2567
311810 CONGONHAS DO NORTE,1
311820 CONQUISTA,255
311830 CONSELHEIRO LAFAIETE,1332
311840 CONSELHEIRO PENA,333
311860 CONTAGEM,5620
311870 COQUEIRAL,395
311880 CORACAO DE JESUS,52
311890 CORDISBURGO,176
311900 CORDISLANDIA,4
311910 CORINTO,1763
311920 COROACI,19
311930 COROMANDEL,2652
311940 CORONEL FABRICIANO,2207
311950 CORONEL MURTA,31
311960 CORONEL PACHECO,12
311970 CORONEL XAVIER CHAVES,4
311980 CORREGO DANTA,3
311990 CORREGO DO BOM JESUS,1
311995 CORREGO FUNDO,46
312000 CORREGO NOVO,194
312010 COUTO DE MAGALHAES DE MINAS,443
312015 CRISOLITA,3
312020 CRISTAIS,62
312030 CRISTALIA,18
312040 CRISTIANO OTONI,39
312050 CRISTINA,3
312060 CRUCILANDIA,169
312070 CRUZEIRO DA FORTALEZA,212
312080 CRUZILIA,20
312083 CUPARAQUE,183
312087 CURRAL DE DENTRO,1
312090 CURVELO,1815
312100 DATAS,11
312110 DELFIM MOREIRA,1
312120 DELFINOPOLIS,192
312125 DELTA,325
312130 DESCOBERTO,103
312140 DESTERRO DE ENTRE RIOS,26
312150 DESTERRO DO MELO,6
312160 DIAMANTINA,465
312170 DIOGO DE VASCONCELOS,12
312180 DIONISIO,133
312190 DIVINESIA,3
312200 DIVINO,676
312210 DIVINO DAS LARANJEIRAS,112
312220 DIVINOLANDIA DE MINAS,76
312230 DIVINOPOLIS,8615
312235 DIVISA ALEGRE,1
312240 DIVISA NOVA,16
312245 DIVISOPOLIS,5
312247 DOM BOSCO,114
312250 DOM CAVATI,192
312260 DOM JOAQUIM,5
312270 DOM SILVERIO,370
312290 DONA EUSEBIA,18
312300 DORES DE CAMPOS,71
312310 DORES DE GUANHAES,30
312320 DORES DO INDAIA,184
312330 DORES DO TURVO,18
312340 DORESOPOLIS,60
312350 DOURADOQUARA,249
312352 DURANDE,242
312360 ELOI MENDES,83
312370 ENGENHEIRO CALDAS,270
312380 ENGENHEIRO NAVARRO,366
312385 ENTRE FOLHAS,158
312390 ENTRE RIOS DE MINAS,34
312400 ERVALIA,44
312410 ESMERALDAS,1255
312420 ESPERA FELIZ,495
312430 ESPINOSA,347
312450 ESTIVA,2
312460 ESTRELA DALVA,5
312470 ESTRELA DO INDAIA,306
312480 ESTRELA DO SUL,331
312490 EUGENOPOLIS,145
312500 EWBANK DA CAMARA,6
312510 EXTREMA,42
312520 FAMA,23
312530 FARIA LEMOS,33
312540 FELICIO DOS SANTOS,4
312550 SAO GONCALO DO RIO PRETO,48
312560 FELISBURGO,125
312570 FELIXLANDIA,412
312580 FERNANDES TOURINHO,33
312590 FERROS,599
312595 FERVEDOURO,235
312600 FLORESTAL,100
312610 FORMIGA,168
312620 FORMOSO,411
312630 FORTALEZA DE MINAS,325
312640 FORTUNA DE MINAS,12
312650 FRANCISCO BADARO,23
312660 FRANCISCO DUMONT,120
312670 FRANCISCO SA,466
312675 FRANCISCOPOLIS,243
312680 FREI GASPAR,17
312690 FREI INOCENCIO,44
312695 FREI LAGONEGRO,2
312700 FRONTEIRA,1269
312705 FRONTEIRA DOS VALES,2
312707 FRUTA DE LEITE,15
312710 FRUTAL,3674
312720 FUNILANDIA,115
312730 GALILEIA,17
312733 GAMELEIRAS,8
312735 GLAUCILANDIA,161
312737 GOIABEIRA,9
312738 GOIANA,83
312750 GONZAGA,39
312760 GOUVEIA,59
312770 GOVERNADOR VALADARES,3593
312780 GRAO MOGOL,148
312790 GRUPIARA,28
312800 GUANHAES,166
312810 GUAPE,538
312820 GUARACIABA,23
312825 GUARACIAMA,517
312830 GUARANESIA,49
312840 GUARANI,22
312850 GUARARA,209
312860 GUARDA-MOR,190
312870 GUAXUPE,678
312880 GUIDOVAL,13
312890 GUIMARANIA,262
312900 GUIRICEMA,36
312910 GURINHATA,85
312930 IAPU,105
312940 IBERTIOGA,7
312950 IBIA,613
312960 IBIAI,178
312965 IBIRACATU,134
312970 IBIRACI,45
312980 IBIRITE,699
313000 IBITURUNA,6
313005 ICARAI DE MINAS,156
313010 IGARAPE,1679
313020 IGARATINGA,242
313030 IGUATAMA,34
313040 IJACI,557
313050 ILICINEA,707
313055 IMBE DE MINAS,27
313060 INCONFIDENTES,136
313065 INDAIABIRA,7
313070 INDIANOPOLIS,211
313080 INGAI,132
313090 INHAPIM,436
313100 INHAUMA,115
313110 INIMUTABA,358
313115 IPABA,889
313120 IPANEMA,25
313130 IPATINGA,11969
313140 IPIACU,169
313160 IRAI DE MINAS,306
313170 ITABIRA,1246
313180 ITABIRINHA,109
313190 ITABIRITO,158
313200 ITACAMBIRA,19
313210 ITACARAMBI,335
313220 ITAGUARA,532
313230 ITAIPE,23
313240 ITAJUBA,33
313250 ITAMARANDIBA,65
313260 ITAMARATI DE MINAS,51
313270 ITAMBACURI,763
313280 ITAMBE DO MATO DENTRO,3
313290 ITAMOGI,73
313300 ITAMONTE,37
313310 ITANHANDU,6
313320 ITANHOMI,82
313330 ITAOBIM,43
313340 ITAPAGIPE,267
313350 ITAPECERICA,1169
313360 ITAPEVA,80
313370 ITATIAIUCU,368
313375 ITAU DE MINAS,2663
313380 ITAUNA,774
313390 ITAVERAVA,19
313400 ITINGA,519
313410 ITUETA,51
313420 ITUIUTABA,4728
313430 ITUMIRIM,96
313440 ITURAMA,635
313450 ITUTINGA,5
313460 JABOTICATUBAS,409
313470 JACINTO,5
313480 JACUI,121
313490 JACUTINGA,22
313500 JAGUARACU,122
313505 JAIBA,287
313507 JAMPRUCA,24
313510 JANAUBA,1307
313520 JANUARIA,153
313530 JAPARAIBA,19
313535 JAPONVAR,924
313540 JECEABA,177
313545 JENIPAPO DE MINAS,30
313550 JEQUERI,343
313560 JEQUITAI,41
313570 JEQUITIBA,224
313580 JEQUITINHONHA,137
313600 JOAIMA,359
313610 JOANESIA,158
313620 JOAO MONLEVADE,2752
313630 JOAO PINHEIRO,1935
313640 JOAQUIM FELICIO,14
313650 JORDANIA,16
313652 JOSE GONCALVES DE MINAS,9
313655 JOSE RAYDAN,3
313657 JOSENOPOLIS,45
313660 NOVA UNIAO,35
313665 JUATUBA,1077
313670 JUIZ DE FORA,1534
313680 JURAMENTO,12
313690 JURUAIA,24
313695 JUVENILIA,83
313700 LADAINHA,29
313710 LAGAMAR,171
313720 LAGOA DA PRATA,554
313730 LAGOA DOS PATOS,34
313740 LAGOA DOURADA,7
313750 LAGOA FORMOSA,789
313753 LAGOA GRANDE,1718
313760 LAGOA SANTA,2258
313770 LAJINHA,429
313780 LAMBARI,33
313790 LAMIM,24
313800 LARANJAL,15
313810 LASSANCE,100
313820 LAVRAS,4108
313830 LEANDRO FERREIRA,49
313835 LEME DO PRADO,76
313840 LEOPOLDINA,208
313860 LIMA DUARTE,38
313862 LIMEIRA DO OESTE,92
313865 LONTRA,458
313867 LUISBURGO,13
313868 LUISLANDIA,176
313870 LUMINARIAS,15
313880 LUZ,205
313890 MACHACALIS,84
313900 MACHADO,169
313910 MADRE DE DEUS DE MINAS,9
313920 MALACACHETA,295
313925 MAMONAS,17
313930 MANGA,393
313940 MANHUACU,4633
313950 MANHUMIRIM,982
313960 MANTENA,585
313970 MARAVILHAS,328
313980 MAR DE ESPANHA,11
313990 MARIA DA FE,12
314000 MARIANA,2314
314010 MARILAC,44
314015 MARIO CAMPOS,571
314020 MARIPA DE MINAS,133
314030 MARLIERIA,169
314040 MARMELOPOLIS,1
314050 MARTINHO CAMPOS,701
314053 MARTINS SOARES,139
314055 MATA VERDE,1
314060 MATERLANDIA,238
314070 MATEUS LEME,724
314080 MATIAS BARBOSA,57
314085 MATIAS CARDOSO,211
314090 MATIPO,791
314100 MATO VERDE,24
314110 MATOZINHOS,167
314120 MATUTINA,11
314130 MEDEIROS,5
314140 MEDINA,13
314150 MENDES PIMENTEL,28
314160 MERCES,127
314170 MESQUITA,84
314180 MINAS NOVAS,641
314190 MINDURI,1
314200 MIRABELA,97
314210 MIRADOURO,677
314220 MIRAI,240
314225 MIRAVANIA,39
314230 MOEDA,18
314240 MOEMA,15
314250 MONJOLOS,12
314260 MONSENHOR PAULO,35
314270 MONTALVANIA,28
314280 MONTE ALEGRE DE MINAS,66
314290 MONTE AZUL,124
314300 MONTE BELO,356
314310 MONTE CARMELO,4976
314315 MONTE FORMOSO,13
314320 MONTE SANTO DE MINAS,89
314330 MONTES CLAROS,8390
314340 MONTE SIAO,6
314345 MONTEZUMA,3
314350 MORADA NOVA DE MINAS,677
314360 MORRO DA GARCA,43
314370 MORRO DO PILAR,11
314380 MUNHOZ,1
314390 MURIAE,5991
314400 MUTUM,744
314410 MUZAMBINHO,17
314420 NACIP RAYDAN,91
314430 NANUQUE,1111
314435 NAQUE,155
314437 NATALANDIA,543
314440 NATERCIA,1
314450 NAZARENO,66
314460 NEPOMUCENO,1212
314465 NINHEIRA,2
314467 NOVA BELEM,49
314470 NOVA ERA,76
314480 NOVA LIMA,1301
314490 NOVA MODICA,84
314500 NOVA PONTE,280
314505 NOVA PORTEIRINHA,217
314510 NOVA RESENDE,31
314520 NOVA SERRANA,7751
314530 NOVO CRUZEIRO,144
314535 NOVO ORIENTE DE MINAS,195
314537 NOVORIZONTE,14
314540 OLARIA,2
314545 OLHOS-D'AGUA,60
314560 OLIVEIRA,4078
314570 OLIVEIRA FORTES,10
314580 ONCA DE PITANGUI,66
314585 ORATORIOS,86
314587 ORIZANIA,118
314590 OURO BRANCO,173
314600 OURO FINO,14
314610 OURO PRETO,205
314620 OURO VERDE DE MINAS,27
314625 PADRE CARVALHO,114
314630 PADRE PARAISO,384
314640 PAINEIRAS,218
314650 PAINS,250
314655 PAI PEDRO,109
314670 PALMA,24
314675 PALMOPOLIS,67
314690 PAPAGAIOS,59
314700 PARACATU,4035
314710 PARA DE MINAS,1207
314720 PARAGUACU,26
314740 PARAOPEBA,1672
314750 PASSABEM,9
314760 PASSA QUATRO,16
314770 PASSA TEMPO,113
314780 PASSA-VINTE,7
314790 PASSOS,13030
314795 PATIS,67
314800 PATOS DE MINAS,7468
314810 PATROCINIO,3348
314820 PATROCINIO DO MURIAE,22
314830 PAULA CANDIDO,13
314840 PAULISTAS,6
314850 PAVAO,53
314860 PECANHA,85
314870 PEDRA AZUL,10
314875 PEDRA BONITA,3
314880 PEDRA DO ANTA,402
314890 PEDRA DO INDAIA,112
314900 PEDRA DOURADA,9
314910 PEDRALVA,2
314915 PEDRAS DE MARIA DA CRUZ,15
314920 PEDRINOPOLIS,88
314930 PEDRO LEOPOLDO,621
314940 PEDRO TEIXEIRA,3
314950 PEQUERI,29
314960 PEQUI,18
314970 PERDIGAO,875
314980 PERDIZES,1587
314990 PERDOES,887
314995 PERIQUITO,31
315000 PESCADOR,40
315010 PIAU,226
315015 PIEDADE DE CARATINGA,123
315020 PIEDADE DE PONTE NOVA,125
315030 PIEDADE DO RIO GRANDE,219
315040 PIEDADE DOS GERAIS,7
315050 PIMENTA,546
315053 PINGO-D'AGUA,804
315057 PINTOPOLIS,16
315060 PIRACEMA,105
315070 PIRAJUBA,70
315080 PIRANGA,25
315090 PIRANGUCU,3
315100 PIRANGUINHO,5
315110 PIRAPETINGA,6
315120 PIRAPORA,1360
315130 PIRAUBA,132
315140 PITANGUI,1497
315150 PIUMHI,1968
315160 PLANURA,688
315170 POCO FUNDO,3
315180 POCOS DE CALDAS,26
315190 POCRANE,9
315200 POMPEU,745
315210 PONTE NOVA,5363
315213 PONTO CHIQUE,78
315217 PONTO DOS VOLANTES,5
315220 PORTEIRINHA,73
315230 PORTO FIRME,21
315240 POTE,313
315250 POUSO ALEGRE,226
315260 POUSO ALTO,6
315270 PRADOS,35
315280 PRATA,1689
315290 PRATAPOLIS,820
315300 PRATINHA,13
315310 PRESIDENTE BERNARDES,5
315320 PRESIDENTE JUSCELINO,51
315330 PRESIDENTE KUBITSCHEK,8
315340 PRESIDENTE OLEGARIO,56
315350 ALTO JEQUITIBA,90
315360 PRUDENTE DE MORAIS,396
315370 QUARTEL GERAL,91
315380 QUELUZITO,27
315390 RAPOSOS,108
315400 RAUL SOARES,274
315410 RECREIO,122
315415 REDUTO,197
315420 RESENDE COSTA,3
315430 RESPLENDOR,115
315445 RIACHINHO,125
315450 RIACHO DOS MACHADOS,43
315460 RIBEIRAO DAS NEVES,6249
315470 RIBEIRAO VERMELHO,601
315480 RIO ACIMA,317
315490 RIO CASCA,692
315500 RIO DOCE,50
315510 RIO DO PRADO,86
315520 RIO ESPERA,1
315530 RIO MANSO,15
315540 RIO NOVO,21
315550 RIO PARANAIBA,218
315560 RIO PARDO DE MINAS,17
315570 RIO PIRACICABA,173
315580 RIO POMBA,1017
315590 RIO PRETO,2
315600 RIO VERMELHO,62
315610 RITAPOLIS,7
315620 ROCHEDO DE MINAS,14
315630 RODEIRO,139
315640 ROMARIA,87
315645 ROSARIO DA LIMEIRA,77
315650 RUBELITA,103
315660 RUBIM,1
315670 SABARA,4213
315680 SABINOPOLIS,329
315690 SACRAMENTO,434
315700 SALINAS,1196
315710 SALTO DA DIVISA,97
315720 SANTA BARBARA,1741
315725 SANTA BARBARA DO LESTE,58
315730 SANTA BARBARA DO TUGURIO,12
315733 SANTA CRUZ DE MINAS,113
315737 SANTA CRUZ DE SALINAS,5
315740 SANTA CRUZ DO ESCALVADO,167
315750 SANTA EFIGENIA DE MINAS,138
315760 SANTA FE DE MINAS,188
315765 SANTA HELENA DE MINAS,10
315770 SANTA JULIANA,197
315780 SANTA LUZIA,5482
315790 SANTA MARGARIDA,147
315800 SANTA MARIA DE ITABIRA,97
315810 SANTA MARIA DO SALTO,5
315820 SANTA MARIA DO SUACUI,9
315830 SANTANA DA VARGEM,69
315840 SANTANA DE CATAGUASES,22
315850 SANTANA DE PIRAPAMA,13
315860 SANTANA DO DESERTO,22
315870 SANTANA DO GARAMBEU,1
315880 SANTANA DO JACARE,859
315890 SANTANA DO MANHUACU,21
315895 SANTANA DO PARAISO,2287
315900 SANTANA DO RIACHO,160
315910 SANTANA DOS MONTES,13
315930 SANTA RITA DE JACUTINGA,10
315935 SANTA RITA DE MINAS,143
315940 SANTA RITA DE IBITIPOCA,1
315950 SANTA RITA DO ITUETO,7
315960 SANTA RITA DO SAPUCAI,11
315970 SANTA ROSA DA SERRA,10
315980 SANTA VITORIA,806
315990 SANTO ANTONIO DO AMPARO,870
316000 SANTO ANTONIO DO AVENTUREIRO,24
316010 SANTO ANTONIO DO GRAMA,142
316020 SANTO ANTONIO DO ITAMBE,38
316030 SANTO ANTONIO DO JACINTO,344
316040 SANTO ANTONIO DO MONTE,285
316045 SANTO ANTONIO DO RETIRO,4
316050 SANTO ANTONIO DO RIO ABAIXO,2
316060 SANTO HIPOLITO,68
316070 SANTOS DUMONT,44
316090 SAO BRAS DO SUACUI,35
316095 SAO DOMINGOS DAS DORES,36
316100 SAO DOMINGOS DO PRATA,46
316105 SAO FELIX DE MINAS,41
316110 SAO FRANCISCO,793
316120 SAO FRANCISCO DE PAULA,93
316130 SAO FRANCISCO DE SALES,34
316140 SAO FRANCISCO DO GLORIA,144
316150 SAO GERALDO,363
316160 SAO GERALDO DA PIEDADE,2
316165 SAO GERALDO DO BAIXIO,13
316170 SAO GONCALO DO ABAETE,190
316180 SAO GONCALO DO PARA,160
316190 SAO GONCALO DO RIO ABAIXO,1611
316200 SAO GONCALO DO SAPUCAI,12
316210 SAO GOTARDO,648
316220 SAO JOAO BATISTA DO GLORIA,329
316225 SAO JOAO DA LAGOA,94
316230 SAO JOAO DA MATA,1
316240 SAO JOAO DA PONTE,84
316245 SAO JOAO DAS MISSOES,22
316250 SAO JOAO DEL REI,1055
316255 SAO JOAO DO MANHUACU,168
316257 SAO JOAO DO MANTENINHA,387
316260 SAO JOAO DO ORIENTE,478
316265 SAO JOAO DO PACUI,40
316270 SAO JOAO DO PARAISO,1
316280 SAO JOAO EVANGELISTA,95
316290 SAO JOAO NEPOMUCENO,1781
316292 SAO JOAQUIM DE BICAS,663
316294 SAO JOSE DA BARRA,488
316295 SAO JOSE DA LAPA,383
316300 SAO JOSE DA SAFIRA,126
316310 SAO JOSE DA VARGINHA,28
316320 SAO JOSE DO ALEGRE,13
316330 SAO JOSE DO DIVINO,82
316340 SAO JOSE DO GOIABAL,209
316350 SAO JOSE DO JACURI,1
316360 SAO JOSE DO MANTIMENTO,40
316370 SAO LOURENCO,38
316380 SAO MIGUEL DO ANTA,17
316390 SAO PEDRO DA UNIAO,17
316400 SAO PEDRO DOS FERROS,100
316410 SAO PEDRO DO SUACUI,7
316420 SAO ROMAO,278
316430 SAO ROQUE DE MINAS,38
316440 SAO SEBASTIAO DA BELA VISTA,2
316443 SAO SEBASTIAO DA VARGEM ALEGRE,36
316447 SAO SEBASTIAO DO ANTA,1
316450 SAO SEBASTIAO DO MARANHAO,5
316460 SAO SEBASTIAO DO OESTE,250
316470 SAO SEBASTIAO DO PARAISO,5349
316480 SAO SEBASTIAO DO RIO PRETO,1
316490 SAO SEBASTIAO DO RIO VERDE,2
316500 SAO TIAGO,62
316510 SAO TOMAS DE AQUINO,36
316520 SAO THOME DAS LETRAS,10
316530 SAO VICENTE DE MINAS,6
316540 SAPUCAI-MIRIM,2
316550 SARDOA,33
316553 SARZEDO,551
316555 SETUBINHA,19
316556 SEM-PEIXE,138
316560 SENADOR CORTES,7
316570 SENADOR FIRMINO,19
316590 SENADOR MODESTINO GONCALVES,8
316600 SENHORA DE OLIVEIRA,9
316610 SENHORA DO PORTO,6
316620 SENHORA DOS REMEDIOS,1
316630 SERICITA,20
316650 SERRA AZUL DE MINAS,5
316660 SERRA DA SAUDADE,15
316670 SERRA DOS AIMORES,36
316680 SERRA DO SALITRE,414
316690 SERRANIA,18
316695 SERRANOPOLIS DE MINAS,3
316710 SERRO,147
316720 SETE LAGOAS,4129
316730 SILVEIRANIA,175
316740 SILVIANOPOLIS,1
316750 SIMAO PEREIRA,313
316760 SIMONESIA,82
316770 SOBRALIA,118
316780 SOLEDADE DE MINAS,1
316790 TABULEIRO,69
316800 TAIOBEIRAS,30
316805 TAPARUBA,2
316810 TAPIRA,58
316830 TAQUARACU DE MINAS,11
316840 TARUMIRIM,104
316850 TEIXEIRAS,327
316860 TEOFILO OTONI,3038
316870 TIMOTEO,5110
316880 TIRADENTES,125
316890 TIROS,578
316900 TOCANTINS,244
316905 TOCOS DO MOJI,1
316910 TOLEDO,9
316920 TOMBOS,235
316930 TRES CORACOES,669
316935 TRES MARIAS,599
316940 TRES PONTAS,432
316950 TUMIRITINGA,19
316960 TUPACIGUARA,118
316970 TURMALINA,58
316990 UBA,1057
317000 UBAI,188
317005 UBAPORANGA,112
317010 UBERABA,5817
317020 UBERLANDIA,28095
317030 UMBURATIBA,12
317040 UNAI,2704
317043 UNIAO DE MINAS,87
317047 URUANA DE MINAS,57
317050 URUCANIA,266
317052 URUCUIA,195
317057 VARGEM ALEGRE,351
317060 VARGEM BONITA,11
317065 VARGEM GRANDE DO RIO PARDO,5
317070 VARGINHA,2096
317075 VARJAO DE MINAS,127
317080 VARZEA DA PALMA,1739
317090 VARZELANDIA,98
317100 VAZANTE,1261
317103 VERDELANDIA,21
317107 VEREDINHA,116
317110 VERISSIMO,38
317115 VERMELHO NOVO,147
317120 VESPASIANO,890
317130 VICOSA,605
317140 VIEIRAS,65
317150 MATHIAS LOBATO,1
317160 VIRGEM DA LAPA,277
317170 VIRGINIA,5
317180 VIRGINOPOLIS,16
317190 VIRGOLANDIA,89
